run_name,task_name,behavior,case_id,intervention,scale,predicted_label,expected_label,correct,expected_logprob,best_logprob,margin
head_L20_H19@0,induction,induction,induction_002,head_mask:head:L20:H19:head_L20_H19,0.0,A,A,1,-55.353325771255186,-55.353325771255186,2.2650256156921387
head_L20_H19@0,induction,induction,induction_003,head_mask:head:L20:H19:head_L20_H19,0.0,A,A,1,-58.943217275329516,-58.943217275329516,3.8878469467163086
head_L20_H19@0,induction,induction,induction_004,head_mask:head:L20:H19:head_L20_H19,0.0,A,A,1,-53.518306960802875,-53.518306960802875,14.903470516204834
head_L20_H19@0,coreference,coreference,coref_002,head_mask:head:L20:H19:head_L20_H19,0.0,A,A,1,-52.823255562223494,-52.823255562223494,10.045763492584229
head_L20_H19@0,coreference,coreference,coref_003,head_mask:head:L20:H19:head_L20_H19,0.0,A,A,1,-46.51770350243896,-46.51770350243896,12.13371467590332
head_L20_H19@0,coreference,coreference,coref_004,head_mask:head:L20:H19:head_L20_H19,0.0,A,A,1,-57.38795135868713,-57.38795135868713,5.895562648773193
head_L20_H20@0,capitalization,capitalization,caps_002,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-53.22139974005404,-53.22139974005404,5.332357278879499
head_L20_H20@0,capitalization,capitalization,caps_003,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-55.00422807096038,-55.00422807096038,0.9787651300430298
head_L20_H20@0,induction,induction,induction_001,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-60.70651203290254,-60.70651203290254,4.625663936138153
head_L20_H20@0,induction,induction,induction_002,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-55.071911397681106,-55.071911397681106,2.17227840423584
head_L20_H20@0,induction,induction,induction_003,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-59.730805634641,-59.730805634641,3.8291397094726562
head_L20_H20@0,induction,induction,induction_004,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-53.36277719886857,-53.36277719886857,14.794775009155273
head_L20_H20@0,coreference,coreference,coref_002,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-52.862742121331394,-52.862742121331394,10.037912607192993
head_L20_H20@0,coreference,coreference,coref_003,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-46.91823763074353,-46.91823763074353,12.196107864379883
head_L20_H20@0,coreference,coreference,coref_004,head_mask:head:L20:H20:head_L20_H20,0.0,A,A,1,-57.45478681806708,-57.45478681806708,5.5060577392578125
head_L20_H21@0,capitalization,capitalization,caps_002,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-53.44088834838476,-53.44088834838476,5.879504263284616
head_L20_H21@0,capitalization,capitalization,caps_003,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-56.547418686852325,-56.547418686852325,1.0252739191055298
head_L20_H21@0,induction,induction,induction_001,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-60.742477415285975,-60.742477415285975,4.534113645553589
head_L20_H21@0,induction,induction,induction_002,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-54.85904866771307,-54.85904866771307,2.3147759437561035
head_L20_H21@0,induction,induction,induction_003,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-59.25406968374591,-59.25406968374591,3.948115348815918
head_L20_H21@0,induction,induction,induction_004,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-53.74163134471746,-53.74163134471746,14.793238639831543
head_L20_H21@0,coreference,coreference,coref_002,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-53.21239342354238,-53.21239342354238,10.07494068145752
head_L20_H21@0,coreference,coreference,coref_003,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-48.43867341056466,-48.43867341056466,12.06308126449585
head_L20_H21@0,coreference,coreference,coref_004,head_mask:head:L20:H21:head_L20_H21,0.0,A,A,1,-57.68277429015143,-57.68277429015143,5.547187805175781
head_L20_H22@0,capitalization,capitalization,caps_002,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-53.28431908984203,-53.28431908984203,5.4247535450267605
head_L20_H22@0,capitalization,capitalization,caps_003,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-54.92808732698904,-54.92808732698904,1.0054047107696533
head_L20_H22@0,induction,induction,induction_001,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-60.76866787538893,-60.76866787538893,4.728828847408295
head_L20_H22@0,induction,induction,induction_002,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-55.25136950239539,-55.25136950239539,2.329314708709717
head_L20_H22@0,induction,induction,induction_003,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-59.44634795125967,-59.44634795125967,3.8864898681640625
head_L20_H22@0,induction,induction,induction_004,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-53.62374841886049,-53.62374841886049,14.86695671081543
head_L20_H22@0,coreference,coreference,coref_002,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-52.957270581275225,-52.957270581275225,10.243190288543701
head_L20_H22@0,coreference,coreference,coref_003,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-47.17953505087644,-47.17953505087644,12.119107723236084
head_L20_H22@0,coreference,coreference,coref_004,head_mask:head:L20:H22:head_L20_H22,0.0,A,A,1,-57.34539024124388,-57.34539024124388,5.795069217681885
head_L20_H23@0,capitalization,capitalization,caps_002,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-53.49071543116588,-53.49071543116588,5.824881107662804
head_L20_H23@0,capitalization,capitalization,caps_003,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-56.27046688942937,-56.27046688942937,1.0314635038375854
head_L20_H23@0,induction,induction,induction_001,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-61.05357122317582,-61.05357122317582,4.7316505908966064
head_L20_H23@0,induction,induction,induction_002,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-54.97592443539179,-54.97592443539179,2.419116497039795
head_L20_H23@0,induction,induction,induction_003,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-59.31921696380596,-59.31921696380596,3.9458236694335938
head_L20_H23@0,induction,induction,induction_004,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-53.46714862738736,-53.46714862738736,15.055821895599365
head_L20_H23@0,coreference,coreference,coref_002,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-52.85527344420552,-52.85527344420552,10.200745820999146
head_L20_H23@0,coreference,coreference,coref_003,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-48.492603866849095,-48.492603866849095,11.829116821289062
head_L20_H23@0,coreference,coreference,coref_004,head_mask:head:L20:H23:head_L20_H23,0.0,A,A,1,-57.678238670981955,-57.678238670981955,5.712375164031982
head_L20_H24@0,capitalization,capitalization,caps_002,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-53.61494329205016,-53.61494329205016,5.516137941856869
head_L20_H24@0,capitalization,capitalization,caps_003,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-56.18250998406438,-56.18250998406438,0.9845020771026611
head_L20_H24@0,induction,induction,induction_001,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-60.539739250099956,-60.539739250099956,4.662799596786499
head_L20_H24@0,induction,induction,induction_002,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-54.96612638546503,-54.96612638546503,2.405733585357666
head_L20_H24@0,induction,induction,induction_003,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-58.88273465414386,-58.88273465414386,4.072270393371582
head_L20_H24@0,induction,induction,induction_004,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-53.53179893211927,-53.53179893211927,14.974905490875244
head_L20_H24@0,coreference,coreference,coref_002,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-52.20410116109997,-52.20410116109997,10.207233667373657
head_L20_H24@0,coreference,coreference,coref_003,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-47.99085290078074,-47.99085290078074,12.115850448608398
head_L20_H24@0,coreference,coreference,coref_004,head_mask:head:L20:H24:head_L20_H24,0.0,A,A,1,-57.296576007734984,-57.296576007734984,5.654913425445557
head_L20_H25@0,capitalization,capitalization,caps_002,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-53.620616184634855,-53.620616184634855,5.175803499558242
head_L20_H25@0,capitalization,capitalization,caps_003,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-54.92012139703729,-54.92012139703729,0.9788926839828491
head_L20_H25@0,induction,induction,induction_001,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-60.14453941479951,-60.14453941479951,4.732670962810516
head_L20_H25@0,induction,induction,induction_002,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-55.01884415373206,-55.01884415373206,2.3279714584350586
head_L20_H25@0,induction,induction,induction_003,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-58.88674700039701,-58.88674700039701,4.317103385925293
head_L20_H25@0,induction,induction,induction_004,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-53.55616411124356,-53.55616411124356,14.854973793029785
head_L20_H25@0,coreference,coreference,coref_002,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-52.5839639948681,-52.5839639948681,10.115194320678711
head_L20_H25@0,coreference,coreference,coref_003,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-47.13346572732553,-47.13346572732553,12.058620929718018
head_L20_H25@0,coreference,coreference,coref_004,head_mask:head:L20:H25:head_L20_H25,0.0,A,A,1,-57.93057940836297,-57.93057940836297,5.403210639953613
head_L20_H26@0,capitalization,capitalization,caps_002,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-53.39115312247304,-53.39115312247304,5.61830268468475
head_L20_H26@0,capitalization,capitalization,caps_003,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-54.85690484808583,-54.85690484808583,0.9911367893218994
head_L20_H26@0,induction,induction,induction_001,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-60.45965278044969,-60.45965278044969,4.662726998329163
head_L20_H26@0,induction,induction,induction_002,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-54.90059740902507,-54.90059740902507,2.351992130279541
head_L20_H26@0,induction,induction,induction_003,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-58.9377506966448,-58.9377506966448,4.08259391784668
head_L20_H26@0,induction,induction,induction_004,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-53.40165744598198,-53.40165744598198,14.714106559753418
head_L20_H26@0,coreference,coreference,coref_002,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-52.58093716017902,-52.58093716017902,10.223936080932617
head_L20_H26@0,coreference,coreference,coref_003,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-47.87408765219152,-47.87408765219152,12.130265712738037
head_L20_H26@0,coreference,coreference,coref_004,head_mask:head:L20:H26:head_L20_H26,0.0,A,A,1,-57.613275135401636,-57.613275135401636,5.49552583694458
head_L20_H27@0,capitalization,capitalization,caps_002,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-54.197114097041776,-54.197114097041776,5.171389570023166
head_L20_H27@0,capitalization,capitalization,caps_003,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-56.57678172299347,-56.57678172299347,0.9782871007919312
head_L20_H27@0,induction,induction,induction_001,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-60.41639876261979,-60.41639876261979,4.653060078620911
head_L20_H27@0,induction,induction,induction_002,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-55.37272781445063,-55.37272781445063,2.3555068969726562
head_L20_H27@0,induction,induction,induction_003,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-59.19422125645724,-59.19422125645724,3.886345863342285
head_L20_H27@0,induction,induction,induction_004,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-53.533574554516235,-53.533574554516235,14.964260578155518
head_L20_H27@0,coreference,coreference,coref_002,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-52.98136587161571,-52.98136587161571,10.016626834869385
head_L20_H27@0,coreference,coreference,coref_003,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-48.239282151684165,-48.239282151684165,12.085515975952148
head_L20_H27@0,coreference,coreference,coref_004,head_mask:head:L20:H27:head_L20_H27,0.0,A,A,1,-57.593689243949484,-57.593689243949484,5.752753257751465
head_L20_H28@0,capitalization,capitalization,caps_002,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-53.38910969719291,-53.38910969719291,5.188813530257903
head_L20_H28@0,capitalization,capitalization,caps_003,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-56.30285521890619,-56.30285521890619,1.0755486488342285
head_L20_H28@0,induction,induction,induction_001,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-60.630506155685,-60.630506155685,4.759783029556274
head_L20_H28@0,induction,induction,induction_002,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-54.97340326209087,-54.97340326209087,2.345308303833008
head_L20_H28@0,induction,induction,induction_003,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-59.383081673946435,-59.383081673946435,4.256720542907715
head_L20_H28@0,induction,induction,induction_004,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-53.10337826926843,-53.10337826926843,14.818851470947266
head_L20_H28@0,coreference,coreference,coref_002,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-52.39864660799503,-52.39864660799503,10.247620582580566
head_L20_H28@0,coreference,coreference,coref_003,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-48.30131655232981,-48.30131655232981,12.061957359313965
head_L20_H28@0,coreference,coreference,coref_004,head_mask:head:L20:H28:head_L20_H28,0.0,A,A,1,-56.75798152358038,-56.75798152358038,5.417622089385986
head_L20_H29@0,capitalization,capitalization,caps_002,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-53.47416335652815,-53.47416335652815,5.595239389804192
head_L20_H29@0,capitalization,capitalization,caps_003,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-56.33593640039908,-56.33593640039908,0.9845408201217651
head_L20_H29@0,induction,induction,induction_001,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-60.34491168189561,-60.34491168189561,4.577415704727173
head_L20_H29@0,induction,induction,induction_002,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-54.98760683895671,-54.98760683895671,2.4244532585144043
head_L20_H29@0,induction,induction,induction_003,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-58.69458365306491,-58.69458365306491,4.258749008178711
head_L20_H29@0,induction,induction,induction_004,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-53.38174543099012,-53.38174543099012,14.78003215789795
head_L20_H29@0,coreference,coreference,coref_002,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-52.70123268291354,-52.70123268291354,10.03614354133606
head_L20_H29@0,coreference,coreference,coref_003,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-48.31285342434421,-48.31285342434421,12.128578186035156
head_L20_H29@0,coreference,coreference,coref_004,head_mask:head:L20:H29:head_L20_H29,0.0,A,A,1,-57.526126111333724,-57.526126111333724,5.44374942779541
head_L20_H30@0,capitalization,capitalization,caps_002,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-53.65455556224333,-53.65455556224333,5.85639106540475
head_L20_H30@0,capitalization,capitalization,caps_003,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-55.216096255287994,-55.216096255287994,1.0274274349212646
head_L20_H30@0,induction,induction,induction_001,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-61.08346241649633,-61.08346241649633,4.580698072910309
head_L20_H30@0,induction,induction,induction_002,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-55.33758027921431,-55.33758027921431,2.376081943511963
head_L20_H30@0,induction,induction,induction_003,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-59.93444859810188,-59.93444859810188,3.9616546630859375
head_L20_H30@0,induction,induction,induction_004,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-53.76047776051564,-53.76047776051564,14.878801345825195
head_L20_H30@0,coreference,coreference,coref_002,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-53.20093966461718,-53.20093966461718,10.189321994781494
head_L20_H30@0,coreference,coreference,coref_003,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-48.44271238800138,-48.44271238800138,12.1229248046875
head_L20_H30@0,coreference,coreference,coref_004,head_mask:head:L20:H30:head_L20_H30,0.0,A,A,1,-58.38449422607664,-58.38449422607664,5.606488227844238
head_L20_H31@0,capitalization,capitalization,caps_002,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-53.47311158545199,-53.47311158545199,5.777103698608698
head_L20_H31@0,capitalization,capitalization,caps_003,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-57.15958485315787,-57.15958485315787,1.0475064516067505
head_L20_H31@0,induction,induction,induction_001,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-60.994080411677714,-60.994080411677714,4.751847863197327
head_L20_H31@0,induction,induction,induction_002,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-55.76777035306441,-55.76777035306441,2.389826774597168
head_L20_H31@0,induction,induction,induction_003,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-59.57243668861702,-59.57243668861702,4.070462226867676
head_L20_H31@0,induction,induction,induction_004,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-53.81730042269919,-53.81730042269919,14.941161155700684
head_L20_H31@0,coreference,coreference,coref_002,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-53.27925861533731,-53.27925861533731,10.186517238616943
head_L20_H31@0,coreference,coreference,coref_003,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-47.33333451859653,-47.33333451859653,12.154390811920166
head_L20_H31@0,coreference,coreference,coref_004,head_mask:head:L20:H31:head_L20_H31,0.0,A,A,1,-58.19577716226922,-58.19577716226922,5.652250289916992
head_L20_H32@0,capitalization,capitalization,caps_002,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-52.92987151510897,-52.92987151510897,6.191053459857358
head_L20_H32@0,capitalization,capitalization,caps_003,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-54.920343126315856,-54.920343126315856,1.0006345510482788
head_L20_H32@0,induction,induction,induction_001,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-60.64966487803758,-60.64966487803758,4.583955764770508
head_L20_H32@0,induction,induction,induction_002,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-54.86696811093134,-54.86696811093134,2.3425607681274414
head_L20_H32@0,induction,induction,induction_003,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-59.186989664540306,-59.186989664540306,3.958968162536621
head_L20_H32@0,induction,induction,induction_004,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-53.02705345462891,-53.02705345462891,14.994011878967285
head_L20_H32@0,coreference,coreference,coref_002,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-52.438964321278036,-52.438964321278036,10.084569454193115
head_L20_H32@0,coreference,coreference,coref_003,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-48.07412704778835,-48.07412704778835,11.955057621002197
head_L20_H32@0,coreference,coreference,coref_004,head_mask:head:L20:H32:head_L20_H32,0.0,A,A,1,-57.77163742436096,-57.77163742436096,5.4374003410339355
head_L20_H33@0,capitalization,capitalization,caps_002,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-53.60585624288069,-53.60585624288069,5.223604936385527
head_L20_H33@0,capitalization,capitalization,caps_003,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-55.10297785104194,-55.10297785104194,1.0450769662857056
head_L20_H33@0,induction,induction,induction_001,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-60.78821325221361,-60.78821325221361,4.585908889770508
head_L20_H33@0,induction,induction,induction_002,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-54.97224636442843,-54.97224636442843,2.4073829650878906
head_L20_H33@0,induction,induction,induction_003,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-59.56097102102285,-59.56097102102285,3.7702407836914062
head_L20_H33@0,induction,induction,induction_004,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-53.40154419254395,-53.40154419254395,14.820417404174805
head_L20_H33@0,coreference,coreference,coref_002,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-53.30686749052256,-53.30686749052256,10.12161374092102
head_L20_H33@0,coreference,coreference,coref_003,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-47.16609896742739,-47.16609896742739,12.0610990524292
head_L20_H33@0,coreference,coreference,coref_004,head_mask:head:L20:H33:head_L20_H33,0.0,A,A,1,-58.169529641454574,-58.169529641454574,5.714160442352295
head_L20_H34@0,capitalization,capitalization,caps_002,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-53.488662388233934,-53.488662388233934,5.492054857662879
head_L20_H34@0,capitalization,capitalization,caps_003,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-56.73419019128778,-56.73419019128778,1.1420698165893555
head_L20_H34@0,induction,induction,induction_001,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-60.67348718424182,-60.67348718424182,4.792519569396973
head_L20_H34@0,induction,induction,induction_002,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-55.265392091008835,-55.265392091008835,2.3492202758789062
head_L20_H34@0,induction,induction,induction_003,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-59.186385868273646,-59.186385868273646,4.144110679626465
head_L20_H34@0,induction,induction,induction_004,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-53.56332847036538,-53.56332847036538,14.865198612213135
head_L20_H34@0,coreference,coreference,coref_002,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-52.72315920237452,-52.72315920237452,10.19192385673523
head_L20_H34@0,coreference,coreference,coref_003,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-48.57754665054381,-48.57754665054381,12.265552997589111
head_L20_H34@0,coreference,coreference,coref_004,head_mask:head:L20:H34:head_L20_H34,0.0,A,A,1,-58.19073615927482,-58.19073615927482,5.406782627105713
head_L20_H35@0,capitalization,capitalization,caps_002,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-53.75868909255951,-53.75868909255951,5.418333740119124
head_L20_H35@0,capitalization,capitalization,caps_003,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-54.996337856311584,-54.996337856311584,0.9070463180541992
head_L20_H35@0,induction,induction,induction_001,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-60.58118152537645,-60.58118152537645,4.685904860496521
head_L20_H35@0,induction,induction,induction_002,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-54.83744366528117,-54.83744366528117,2.3706979751586914
head_L20_H35@0,induction,induction,induction_003,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-58.95172941551573,-58.95172941551573,4.134987831115723
head_L20_H35@0,induction,induction,induction_004,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-53.30510542698903,-53.30510542698903,15.019099712371826
head_L20_H35@0,coreference,coreference,coref_002,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-52.62066914141178,-52.62066914141178,10.148073673248291
head_L20_H35@0,coreference,coreference,coref_003,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-46.79719587601721,-46.79719587601721,12.114774703979492
head_L20_H35@0,coreference,coreference,coref_004,head_mask:head:L20:H35:head_L20_H35,0.0,A,A,1,-58.04352584696608,-58.04352584696608,5.655799865722656
head_L20_H36@0,capitalization,capitalization,caps_002,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-53.780874434218276,-53.780874434218276,4.954974029504228
head_L20_H36@0,capitalization,capitalization,caps_003,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-56.47970328043448,-56.47970328043448,0.9846553802490234
head_L20_H36@0,induction,induction,induction_001,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-61.12605762378007,-61.12605762378007,4.781346917152405
head_L20_H36@0,induction,induction,induction_002,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-55.25517340071383,-55.25517340071383,2.2408995628356934
head_L20_H36@0,induction,induction,induction_003,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-59.13712763615695,-59.13712763615695,4.07275390625
head_L20_H36@0,induction,induction,induction_004,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-54.11502024848596,-54.11502024848596,14.871689319610596
head_L20_H36@0,coreference,coreference,coref_002,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-53.175726623274386,-53.175726623274386,10.112945079803467
head_L20_H36@0,coreference,coreference,coref_003,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-48.42360249022022,-48.42360249022022,12.258381366729736
head_L20_H36@0,coreference,coreference,coref_004,head_mask:head:L20:H36:head_L20_H36,0.0,A,A,1,-58.338639061606955,-58.338639061606955,5.692366123199463
head_L20_H37@0,capitalization,capitalization,caps_002,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-53.477721896080766,-53.477721896080766,5.20199912704993
head_L20_H37@0,capitalization,capitalization,caps_003,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-56.24435718427412,-56.24435718427412,1.0025343894958496
head_L20_H37@0,induction,induction,induction_001,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-60.75932013855345,-60.75932013855345,4.6240562200546265
head_L20_H37@0,induction,induction,induction_002,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-55.24794986480265,-55.24794986480265,2.284290313720703
head_L20_H37@0,induction,induction,induction_003,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-59.19582450170856,-59.19582450170856,4.072735786437988
head_L20_H37@0,induction,induction,induction_004,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-53.807921127270674,-53.807921127270674,14.676876068115234
head_L20_H37@0,coreference,coreference,coref_002,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-53.074748903512955,-53.074748903512955,10.112115859985352
head_L20_H37@0,coreference,coreference,coref_003,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-47.998931448441,-47.998931448441,12.04764461517334
head_L20_H37@0,coreference,coreference,coref_004,head_mask:head:L20:H37:head_L20_H37,0.0,A,A,1,-57.53395281708799,-57.53395281708799,5.439249515533447
head_L20_H38@0,capitalization,capitalization,caps_002,head_mask:head:L20:H38:head_L20_H38,0.0,A,A,1,-53.45184841379523,-53.45184841379523,5.107427655952051
head_L20_H38@0,capitalization,capitalization,caps_003,head_mask:head:L20:H38:head_L20_H38,0.0,A,A,1,-56.265705670404714,-56.265705670404714,1.000852346420288
head_L20_H38@0,induction,induction,induction_001,head_mask:head:L20:H38:head_L20_H38,0.0,A,A,1,-60.27854573593504,-60.27854573593504,4.65774667263031
head_L20_H38@0,induction,induction,induction_002,head_mask:head:L20:H38:head_L20_H38,0.0,A,A,1,-55.057571577082854,-55.057571577082854,2.2371768951416016
head_L20_H38@0,induction,induction,induction_003,head_mask:head:L20:H38:head_L20_H38,0.0,A,A,1,-59.00356519003253,-59.00356519003253,3.8283472061157227
head_L20_H38@0,induction,induction,induction_004,head_mask:head:L20:H38:head_L20_H38,0.0,A,A,1,-53.44490167059121,-53.44490167059121,14.867757797241211
